Code,Area,Year ending Dec 1995,Year ending Mar 1996,Year ending Jun 1996,Year ending Sep 1996,Year ending Dec 1996,Year ending Mar 1997,Year ending Jun 1997,Year ending Sep 1997,Year ending Dec 1997,Year ending Mar 1998,Year ending Jun 1998,Year ending Sep 1998,Year ending Dec 1998,Year ending Mar 1999,Year ending Jun 1999,Year ending Sep 1999,Year ending Dec 1999,Year ending Mar 2000,Year ending Jun 2000,Year ending Sep 2000,Year ending Dec 2000,Year ending Mar 2001,Year ending Jun 2001,Year ending Sep 2001,Year ending Dec 2001,Year ending Mar 2002,Year ending Jun 2002,Year ending Sep 2002,Year ending Dec 2002,Year ending Mar 2003,Year ending Jun 2003,Year ending Sep 2003,Year ending Dec 2003,Year ending Mar 2004,Year ending Jun 2004,Year ending Sep 2004,Year ending Dec 2004,Year ending Mar 2005,Year ending Jun 2005,Year ending Sep 2005,Year ending Dec 2005,Year ending Mar 2006,Year ending Jun 2006,Year ending Sep 2006,Year ending Dec 2006,Year ending Mar 2007,Year ending Jun 2007,Year ending Sep 2007,Year ending Dec 2007,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017
E02000591,Kensington and Chelsea 015,159135.12 ,161216.16 ,153675.64 ,140535.00 ,160104.49 ,163428.15 ,166521.40 ,193848.65 ,186343.57 ,193848.64 ,222865.61 ,223522.57 ,244433.82 ,267546.81 ,272769.85 ,279232.61 ,309487.51 ,309038.25 ,313791.66 ,323610.05 ,318086.82 ,325577.13 ,341119.01 ,347393.50 ,347017.44 ,355420.69 ,352853.39 ,380803.63 ,394363.13 ,401094.03 ,410562.84 ,382183.33 ,396503.22 ,413632.57 ,425129.10 ,460126.66 ,456808.14 ,440687.59 ,381335.22 ,335989.09 ,347671.28 ,367971.43 ,429858.80 ,448778.57 ,494313.47 ,496768.35 ,517001.30 ,543225.39 ,432983.68 ,440272.18 ,428027.35 ,431961.24 ,591097.14 ,578037.93 ,580312.00 ,490977.27 ,468668.75 ,533026.43 ,577266.21 ,629886.41 ,661432.75 ,636498.38 ,606771.78 ,571591.12 ,623283.20 ,671137.70 ,711642.99 ,825880.48 ,823113.79 ,804834.63 ,808389.37 ,788651.11 ,886403.02 ,965660.06 ,1174607.67 ,1233482.26 ,1297734.12 ,1395767.92 ,1382066.17 ,1430246.38 ,1433609.40 ,1394553.93 ,1460772.89 ,1426792.56 ,1481676.53 ,1540990.47 ,1537421.18 ,1589282.11 ,1451722.04 
E02000592,Kensington and Chelsea 016,264942.25 ,274363.16 ,266368.75 ,297507.11 ,333162.80 ,330434.61 ,364570.21 ,378061.33 ,375664.81 ,395621.56 ,403500.07 ,396665.41 ,408777.87 ,414081.57 ,401955.37 ,448757.34 ,538424.33 ,572607.24 ,639250.77 ,669749.99 ,616994.04 ,610887.20 ,599438.88 ,649030.20 ,659753.64 ,670342.34 ,676716.50 ,674794.21 ,690876.65 ,695549.88 ,704685.42 ,638222.99 ,685584.10 ,730402.96 ,784893.28 ,821337.84 ,789416.10 ,760364.55 ,709754.93 ,715447.62 ,761220.12 ,806521.05 ,878834.89 ,886674.89 ,916523.23 ,960749.12 ,949788.37 ,1057221.58 ,1110086.25 ,1144082.80 ,1259244.96 ,1264143.79 ,1298647.45 ,1299044.02 ,1307261.02 ,1245070.79 ,1197197.69 ,1209695.13 ,1173466.68 ,1228221.81 ,1331963.39 ,1386681.41 ,1404527.79 ,1399814.20 ,1472873.70 ,1554604.54 ,1623646.32 ,1705390.71 ,1566531.19 ,1481201.34 ,1559595.90 ,1572256.89 ,1680248.29 ,1759796.30 ,1794741.38 ,1860063.97 ,2073059.92 ,2039452.91 ,2066584.05 ,2173068.95 ,2104933.64 ,2196677.97 ,2205920.26 ,2062662.83 ,2164045.24 ,2130892.25 ,2249384.20 ,2311469.98 ,2100133.61 
E02000593,Kensington and Chelsea 017,198022.77 ,180959.45 ,196009.30 ,207698.85 ,199426.17 ,209445.49 ,209906.21 ,227069.03 ,241062.54 ,242967.45 ,264135.11 ,262272.02 ,264905.06 ,261352.92 ,254927.79 ,253231.46 ,274702.36 ,304588.51 ,324415.80 ,363659.13 ,373044.02 ,378624.67 ,410437.12 ,408276.25 ,415919.10 ,438565.96 ,428104.30 ,462781.51 ,462346.33 ,450146.83 ,474826.78 ,425822.30 ,432509.23 ,449492.64 ,451470.93 ,478522.00 ,491282.45 ,489215.89 ,466052.15 ,473379.47 ,482223.98 ,515819.58 ,551001.44 ,601857.43 ,619391.14 ,670456.26 ,712229.51 ,738188.21 ,756980.88 ,745072.77 ,790492.20 ,826843.00 ,854105.79 ,885199.96 ,830356.83 ,799506.41 ,813549.75 ,799494.09 ,818510.76 ,761838.64 ,762515.91 ,766202.50 ,822703.26 ,885691.56 ,876913.66 ,1232749.71 ,1262806.24 ,1316363.20 ,1470174.12 ,1005438.40 ,942126.08 ,1002857.16 ,1073489.53 ,1108311.98 ,1194196.99 ,1294993.19 ,1306957.04 ,1337017.30 ,1354783.37 ,1274319.99 ,1250157.00 ,1273510.35 ,1274383.66 ,1251451.41 ,1192593.70 ,1300074.26 ,1292586.15 ,1279535.56 ,1400112.80 
E02000594,Kensington and Chelsea 018,311649.00 ,315675.53 ,355962.45 ,365683.66 ,349858.11 ,356888.81 ,346442.14 ,360302.91 ,373092.60 ,388276.71 ,414692.53 ,415640.29 ,464630.31 ,460235.74 ,463408.79 ,514187.10 ,509080.68 ,540510.78 ,600504.97 ,625609.65 ,652016.47 ,703581.76 ,705743.77 ,682797.23 ,698329.17 ,734307.10 ,748255.11 ,789285.35 ,799662.03 ,828929.34 ,837593.87 ,780403.82 ,788869.92 ,753581.78 ,805173.61 ,895974.10 ,915897.33 ,893964.41 ,858633.65 ,788032.24 ,818633.04 ,823092.66 ,886616.31 ,923616.25 ,950506.38 ,1103494.40 ,1097614.81 ,1154811.39 ,1191803.95 ,1210003.70 ,1327816.72 ,1432445.31 ,1444092.92 ,1303490.74 ,1204306.62 ,1215069.62 ,1245203.49 ,1401580.29 ,1510992.38 ,1535920.98 ,1701609.21 ,1634715.73 ,1537905.61 ,1479323.73 ,1370752.89 ,1370494.16 ,1434823.42 ,1601731.71 ,1705336.53 ,1795733.82 ,1866258.77 ,1775220.81 ,1907953.28 ,2040312.23 ,2309856.49 ,2654263.75 ,3051598.36 ,3144162.74 ,3105070.10 ,3135283.38 ,2580558.60 ,2501623.30 ,2294116.83 ,1920704.07 ,1964288.87 ,1828844.92 ,2175520.76 ,2379257.86 ,2382644.02 
E02000595,Kensington and Chelsea 019,300472.06 ,297474.36 ,333027.92 ,379386.67 ,384552.02 ,384741.12 ,428852.11 ,443046.03 ,455746.88 ,479544.08 ,468207.31 ,453716.85 ,478131.43 ,490400.20 ,496342.39 ,483572.15 ,488121.70 ,499921.41 ,575445.24 ,642368.74 ,709939.64 ,771851.37 ,706331.31 ,696016.83 ,658720.50 ,719195.10 ,743594.78 ,789607.35 ,798051.23 ,808033.60 ,849569.49 ,797989.13 ,875732.22 ,849046.14 ,911985.71 ,947742.73 ,895342.45 ,917416.73 ,947763.61 ,1009806.45 ,1059190.02 ,1066019.91 ,1066720.34 ,1110121.96 ,1201574.38 ,1166899.93 ,1255765.13 ,1365790.09 ,1422658.25 ,1638531.92 ,1598920.89 ,1701739.10 ,1623263.99 ,1582761.54 ,1510470.60 ,1244020.65 ,1359930.88 ,1486319.19 ,1466772.11 ,1472398.60 ,1689143.52 ,1799995.14 ,1871766.26 ,2079557.46 ,1893168.56 ,1646631.29 ,1800721.40 ,1610169.75 ,1679262.04 ,1896339.07 ,1881427.59 ,2152100.39 ,2190516.64 ,2043474.28 ,2218876.50 ,2243277.91 ,2352842.27 ,2664455.61 ,2546797.07 ,2668549.71 ,2527487.11 ,2439104.28 ,2600475.93 ,2238900.13 ,2491478.55 ,2449092.36 ,2623792.58 ,2624427.16 ,2345426.91 
E02000596,Kensington and Chelsea 020,267239.30 ,268532.40 ,284837.39 ,290632.63 ,286200.38 ,299650.60 ,337394.63 ,333734.27 ,404956.56 ,433755.77 ,406181.98 ,433518.16 ,389659.48 ,365971.33 ,389117.05 ,403478.99 ,433873.05 ,441296.65 ,462356.94 ,454069.50 ,529185.79 ,565538.26 ,626873.60 ,681049.18 ,674687.60 ,696793.57 ,677191.03 ,672972.50 ,607927.41 ,595813.58 ,587865.65 ,666301.78 ,668948.11 ,685692.27 ,669229.02 ,629714.05 ,633117.05 ,636755.27 ,671397.74 ,690270.67 ,729730.21 ,761672.18 ,762730.18 ,819533.66 ,878000.55 ,924041.47 ,1043838.44 ,990147.83 ,979850.38 ,995030.58 ,976248.11 ,1081782.68 ,1237022.52 ,1292820.93 ,1180724.72 ,1134692.03 ,972123.36 ,1005220.36 ,1014502.15 ,1031768.75 ,1034116.86 ,975363.36 ,1104098.68 ,1141456.57 ,1207902.01 ,1192641.73 ,1115545.75 ,1140463.68 ,1251967.31 ,1441065.11 ,1563427.80 ,1579886.33 ,1543390.10 ,1530018.22 ,1625137.18 ,1651970.11 ,1801612.50 ,1706242.77 ,1602772.05 ,1654825.93 ,1442963.56 ,1509264.43 ,1550155.57 ,1485397.58 ,1581947.55 ,1721210.94 ,1682559.28 ,1706720.30 ,1624947.68 
E02000597,Kensington and Chelsea 021,158295.40 ,154585.06 ,151624.39 ,158676.62 ,179627.34 ,184157.20 ,195998.37 ,196750.58 ,193712.56 ,215410.13 ,214770.69 ,221884.33 ,218458.86 ,201698.37 ,246022.69 ,246594.54 ,270149.02 ,280920.75 ,289716.83 ,332961.04 ,354243.63 ,389830.79 ,357760.54 ,344921.22 ,347481.27 ,327036.80 ,339099.96 ,376403.99 ,387861.91 ,422518.26 ,504123.40 ,654506.37 ,678155.75 ,661164.20 ,644178.01 ,543880.94 ,499200.44 ,522861.49 ,563627.73 ,577587.61 ,550033.94 ,539430.14 ,544438.34 ,533210.83 ,578396.81 ,645921.52 ,656455.05 ,676021.65 ,678244.89 ,624279.42 ,612107.89 ,642155.42 ,639506.34 ,645651.56 ,646372.09 ,756139.53 ,772185.60 ,788952.65 ,816075.02 ,837198.52 ,927785.83 ,938801.41 ,993454.33 ,936761.03 ,884314.88 ,863226.43 ,843105.98 ,905861.53 ,901762.08 ,916906.66 ,899123.88 ,892278.35 ,929996.63 ,952341.67 ,1077366.60 ,1232746.14 ,1328525.91 ,1367799.29 ,1277294.28 ,952606.60 ,943993.86 ,954192.45 ,888719.05 ,941101.47 ,1030498.08 ,1103569.64 ,1242359.72 ,1215955.56 ,1157496.08 
E02000598,Kingston upon Thames 001,133110.49 ,133848.73 ,141154.53 ,140644.18 ,140147.46 ,146255.21 ,147439.67 ,158652.42 ,164286.97 ,164253.87 ,166485.54 ,165511.79 ,164958.51 ,166498.43 ,165261.05 ,180724.59 ,188224.78 ,195565.78 ,209279.82 ,218617.99 ,239725.75 ,245642.35 ,254161.79 ,250775.05 ,251448.14 ,251332.01 ,249699.70 ,270292.82 ,279507.53 ,290108.19 ,306612.69 ,305592.01 ,299240.92 ,287578.96 ,295115.21 ,305113.68 ,304189.31 ,316270.34 ,317919.63 ,313239.89 ,328257.85 ,338171.43 ,342581.25 ,364850.22 ,393692.54 ,397377.45 ,406299.18 ,434965.46 ,430354.14 ,448979.14 ,474746.57 ,453809.32 ,458571.99 ,502524.14 ,453870.36 ,447186.47 ,423088.35 ,415667.54 ,411721.07 ,437241.67 ,467425.52 ,461761.45 ,486119.39 ,489751.52 ,495920.60 ,504802.15 ,502939.47 ,479326.59 ,475245.60 ,472929.41 ,528033.17 ,569083.46 ,605061.32 ,606539.39 ,600096.90 ,612659.61 ,605543.34 ,621296.15 ,651589.17 ,669863.02 ,715383.53 ,720968.20 ,730635.49 ,752440.87 ,750711.49 ,798870.99 ,789590.94 ,812435.19 ,751279.97 
E02000599,Kingston upon Thames 002,246008.56 ,239205.82 ,249733.00 ,271174.38 ,288219.90 ,308912.40 ,316512.02 ,324270.13 ,323424.14 ,320938.94 ,341689.59 ,356744.66 ,353508.38 ,350518.90 ,379198.62 ,386780.83 ,407337.02 ,448271.79 ,493376.03 ,516142.83 ,564306.11 ,536321.81 ,505296.97 ,492196.99 ,450875.19 ,491522.59 ,524193.10 ,576519.99 ,603412.17 ,571851.46 ,547913.68 ,515920.42 ,545225.84 ,577012.95 ,644777.75 ,705541.32 ,721811.56 ,770133.33 ,703675.58 ,682849.01 ,688652.86 ,717236.36 ,744910.38 ,787402.09 ,797289.04 ,789785.95 ,807117.20 ,832661.55 ,852821.63 ,854192.22 ,910256.26 ,1034005.36 ,1167357.76 ,1239070.75 ,1092452.60 ,820590.00 ,844796.09 ,862627.43 ,946188.82 ,1044704.55 ,1301073.33 ,1280006.65 ,1304761.89 ,1262161.87 ,960802.72 ,995451.89 ,983132.50 ,1114933.33 ,1102277.98 ,1201812.96 ,1350763.22 ,1344418.83 ,1342741.88 ,1270206.46 ,1069880.16 ,1147907.70 ,1284395.97 ,1285599.92 ,1471405.15 ,1460317.01 ,1281194.21 ,1380294.42 ,1376816.26 ,1364016.09 ,1365536.13 ,1284176.58 ,1287854.69 ,1292634.83 ,1411690.16 
E02000600,Kingston upon Thames 003,96813.46 ,103113.29 ,102692.30 ,104271.01 ,112748.78 ,115158.47 ,113095.82 ,119310.25 ,119340.43 ,119676.02 ,126052.00 ,133435.77 ,134905.01 ,137608.35 ,137533.26 ,140549.66 ,142240.59 ,147449.98 ,161199.36 ,175856.84 ,186216.39 ,214488.62 ,224613.24 ,218365.93 ,231013.23 ,222802.97 ,222357.83 ,232343.42 ,230226.98 ,229867.26 ,237244.66 ,228841.32 ,241713.45 ,261046.55 ,263568.84 ,281476.84 ,278583.68 ,268513.45 ,276467.49 ,272145.36 ,272594.57 ,280585.51 ,296695.79 ,296600.05 ,308304.92 ,325668.45 ,319984.00 ,355934.44 ,351507.89 ,350470.59 ,351580.45 ,327437.36 ,353902.19 ,341058.86 ,337702.63 ,356040.60 ,358707.36 ,364394.30 ,370789.92 ,369728.45 ,385011.40 ,368501.84 ,389616.41 ,404115.08 ,389217.87 ,402225.04 ,396802.54 ,380028.39 ,393406.13 ,429476.12 ,494003.45 ,503898.86 ,483834.46 ,481521.80 ,435699.20 ,452104.36 ,463507.61 ,444458.31 ,449811.07 ,459231.80 ,513264.49 ,545329.33 ,579422.22 ,584628.20 ,588155.90 ,588960.61 ,586636.94 ,573375.79 ,562729.40 
E02000601,Kingston upon Thames 004,103137.17 ,103022.32 ,104460.94 ,105307.12 ,108792.88 ,109541.33 ,109925.43 ,119800.70 ,130258.99 ,136416.84 ,148085.12 ,157283.07 ,165671.61 ,170677.22 ,169758.03 ,171730.01 ,178851.67 ,188021.93 ,198541.54 ,205579.62 ,211026.83 ,210200.33 ,214679.38 ,223075.41 ,232724.22 ,237286.70 ,244442.84 ,262577.75 ,264682.93 ,274630.52 ,283128.64 ,280475.06 ,286324.15 ,279765.58 ,279373.97 ,293421.77 ,296794.30 ,305974.14 ,305108.51 ,293830.65 ,297351.83 ,292123.83 ,302587.63 ,323838.44 ,330035.82 ,347449.46 ,356490.45 ,359212.97 ,365908.31 ,358899.13 ,357679.08 ,367505.77 ,370535.33 ,378903.54 ,384849.09 ,375480.60 ,376130.28 ,386830.43 ,393455.39 ,387628.82 ,397472.04 ,402057.97 ,391015.86 ,401863.73 ,393799.32 ,394524.95 ,416643.24 ,422211.43 ,443087.65 ,447544.86 ,442330.63 ,462285.16 ,466778.00 ,482651.53 ,493696.77 ,520747.57 ,531136.15 ,544110.24 ,575362.21 ,600372.97 ,646364.84 ,639828.03 ,640123.55 ,648717.09 ,639145.84 ,642097.31 ,645010.71 ,659753.76 ,657727.34 
E02000602,Kingston upon Thames 005,83608.77 ,86020.98 ,85384.93 ,86896.21 ,87958.42 ,92464.80 ,92064.97 ,97170.52 ,103629.47 ,104294.64 ,110882.00 ,118609.07 ,118990.03 ,117656.37 ,119171.78 ,121751.18 ,127640.13 ,137616.15 ,159364.52 ,166291.07 ,176169.55 ,173093.95 ,163377.78 ,175047.12 ,177540.61 ,185561.10 ,190412.62 ,192516.43 ,200901.74 ,204136.05 ,209216.41 ,216089.75 ,218844.27 ,217865.18 ,219955.13 ,223901.65 ,222640.81 ,230486.44 ,237181.76 ,245326.47 ,247183.56 ,245788.24 ,249355.31 ,248909.80 ,261442.73 ,268717.98 ,274467.10 ,293974.98 ,305373.91 ,312930.31 ,321917.52 ,307102.59 ,297940.61 ,293623.93 ,290924.65 ,287356.59 ,276138.74 ,289160.82 ,297492.53 ,304678.90 ,305291.80 ,311101.38 ,319289.84 ,324655.00 ,333320.08 ,315979.91 ,316953.40 ,328872.99 ,323208.42 ,336865.21 ,341263.60 ,344580.50 ,359076.84 ,377874.63 ,381011.83 ,394740.42 ,408627.43 ,413114.14 ,425608.14 ,426264.39 ,428062.07 ,434614.88 ,437789.28 ,436956.03 ,470846.95 ,472377.20 ,482343.61 ,505471.50 ,506652.40 
E02000603,Kingston upon Thames 006,87000.85 ,88371.41 ,88434.52 ,90585.78 ,94498.10 ,92623.79 ,91357.77 ,95305.32 ,96189.56 ,97212.60 ,109631.53 ,110581.60 ,113369.70 ,115452.16 ,116122.50 ,124461.01 ,137587.29 ,143026.85 ,145279.07 ,150421.02 ,152022.20 ,154246.62 ,154706.33 ,158417.17 ,162376.73 ,164498.34 ,174937.66 ,189206.46 ,194595.22 ,203514.46 ,208895.85 ,210385.45 ,221176.32 ,230790.28 ,232098.49 ,242370.21 ,245299.64 ,241478.85 ,244139.77 ,231237.36 ,241969.38 ,247435.23 ,253166.07 ,268157.76 ,277331.16 ,280117.55 ,303626.71 ,314249.98 ,336750.94 ,349086.78 ,343398.35 ,345294.81 ,288934.31 ,267328.57 ,280377.63 ,282820.93 ,302104.17 ,305243.65 ,308555.80 ,321907.38 ,313612.96 ,315273.73 ,309852.78 ,308359.17 ,303448.28 ,292668.88 ,292874.54 ,292696.75 ,305405.77 ,315236.75 ,319671.25 ,346980.65 ,357144.45 ,381810.41 ,387307.94 ,381798.81 ,395356.53 ,389744.98 ,415444.92 ,427644.85 ,434850.00 ,427747.18 ,431997.67 ,448041.81 ,463042.97 ,512600.75 ,521087.16 ,514582.95 ,532093.20 
E02000604,Kingston upon Thames 007,96137.81 ,94571.42 ,97534.92 ,101495.75 ,101173.91 ,103999.18 ,105242.15 ,105150.92 ,108474.49 ,111457.51 ,118146.01 ,131988.79 ,134115.63 ,132199.09 ,132413.03 ,135875.63 ,146296.74 ,153258.63 ,159235.99 ,163077.91 ,161906.35 ,168352.55 ,184274.34 ,199177.27 ,207546.21 ,211623.43 ,219019.10 ,217505.13 ,225387.69 ,233152.63 ,227365.99 ,231705.75 ,236604.19 ,237048.02 ,245062.84 ,257516.05 ,257032.27 ,265299.37 ,269393.48 ,272369.47 ,269395.58 ,268695.73 ,271386.03 ,282658.80 ,301300.24 ,307762.25 ,323352.34 ,334456.27 ,345180.60 ,354913.38 ,354871.75 ,347603.72 ,346767.53 ,343904.40 ,336776.57 ,321044.70 ,322062.92 ,309062.29 ,325066.71 ,325287.29 ,331079.60 ,364742.79 ,360762.23 ,368033.06 ,372479.62 ,375468.36 ,377780.44 ,390003.08 ,384597.82 ,387918.66 ,387055.34 ,378961.23 ,411251.85 ,431778.37 ,446064.03 ,496569.20 ,504350.57 ,506372.54 ,506337.61 ,481733.88 ,473844.03 ,489821.38 ,516988.05 ,534365.90 ,557226.10 ,585231.75 ,582374.70 ,630237.32 ,624088.48 
E02000605,Kingston upon Thames 008,96091.06 ,96714.93 ,91388.47 ,98338.22 ,101774.61 ,103865.67 ,108918.55 ,104536.67 ,114272.84 ,117163.66 ,117392.20 ,124914.13 ,127007.64 ,134483.75 ,144994.56 ,153473.84 ,156247.11 ,156767.17 ,164834.46 ,169439.80 ,175370.21 ,182881.86 ,191519.18 ,197839.91 ,202049.75 ,202256.61 ,201037.94 ,217192.85 ,227665.80 ,230963.75 ,237541.81 ,236805.73 ,240711.29 ,253937.11 ,262954.21 ,273420.58 ,277333.79 ,279655.74 ,291801.34 ,292062.23 ,298111.33 ,307941.46 ,297594.69 ,297927.83 ,302769.16 ,302018.69 ,314663.23 ,343611.90 ,345250.17 ,359809.69 ,371000.65 ,354121.95 ,362216.07 ,335076.75 ,313581.52 ,302171.84 ,305286.56 ,316741.03 ,351959.40 ,354307.70 ,362942.82 ,371544.66 ,347442.15 ,358430.30 ,370585.85 ,363414.29 ,375873.11 ,380290.45 ,401089.91 ,407533.33 ,410873.48 ,421425.18 ,400378.55 ,421355.85 ,444965.34 ,459824.04 ,478535.50 ,478637.23 ,476069.53 ,480250.64 ,504437.92 ,517177.06 ,538482.98 ,547173.84 ,566830.41 ,573785.17 ,580338.31 ,599986.35 ,611683.61 
E02000606,Kingston upon Thames 009,83072.72 ,87620.82 ,92801.58 ,93731.66 ,96794.79 ,94626.67 ,93398.96 ,96028.05 ,105198.19 ,111966.74 ,115899.57 ,124669.33 ,121092.26 ,119741.80 ,125184.10 ,128092.22 ,139762.06 ,147171.65 ,151722.85 ,165032.76 ,189097.14 ,199795.51 ,206269.77 ,207212.69 ,209178.88 ,215068.87 ,230784.80 ,240799.87 ,246613.14 ,246558.14 ,234646.53 ,233299.36 ,236725.56 ,242341.63 ,245294.30 ,250530.44 ,251557.38 ,251341.65 ,263323.48 ,269223.12 ,269762.63 ,272445.49 ,277958.44 ,278481.17 ,288092.27 ,288880.86 ,304673.56 ,319296.32 ,328911.94 ,347880.42 ,339555.13 ,340077.91 ,335769.04 ,317547.72 ,318382.76 ,310503.18 ,307988.82 ,319055.94 ,321254.60 ,332094.02 ,346531.44 ,350778.50 ,356273.84 ,336621.87 ,330847.81 ,325323.30 ,333035.13 ,364887.14 ,383669.74 ,388527.55 ,389052.28 ,376771.25 ,380639.08 ,390491.07 ,398276.17 ,428646.81 ,442460.15 ,453666.37 ,462009.46 ,479408.76 ,476612.25 ,516955.15 ,531236.77 ,537807.43 ,552394.60 ,529984.06 ,533842.81 ,554257.69 ,551306.47 
E02000607,Kingston upon Thames 010,97499.77 ,96920.83 ,96718.29 ,93938.41 ,93808.43 ,97699.56 ,102530.43 ,107102.96 ,115890.65 ,119218.49 ,120552.88 ,129362.15 ,133894.06 ,132614.71 ,135787.41 ,143250.62 ,143636.94 ,157450.86 ,169513.55 ,183491.78 ,191032.70 ,188163.99 ,183705.90 ,190723.72 ,194385.00 ,199940.12 ,209421.56 ,213013.72 ,229744.17 ,235198.92 ,244056.18 ,255300.00 ,260827.74 ,261628.98 ,263907.02 ,265876.38 ,262342.33 ,272925.36 ,280301.69 ,290643.59 ,283544.96 ,288759.68 ,289835.47 ,286413.40 ,289172.17 ,280412.35 ,286892.59 ,313178.95 ,343207.84 ,371025.00 ,401306.17 ,400691.22 ,392043.24 ,365955.75 ,341843.55 ,327998.29 ,336873.25 ,359091.72 ,373349.50 ,372577.23 ,386170.75 ,380083.98 ,377907.95 ,393440.05 ,382777.12 ,375002.69 ,392095.15 ,387844.65 ,386456.07 ,410290.40 ,395898.34 ,406735.64 ,437881.58 ,441770.34 ,458152.08 ,477591.70 ,498962.21 ,523801.70 ,525201.26 ,532999.13 ,523994.38 ,502622.22 ,518380.18 ,552334.12 ,558085.49 ,589811.73 ,586008.33 ,585997.23 ,598533.91 
E02000608,Kingston upon Thames 011,81564.51 ,84172.29 ,82913.48 ,82777.46 ,81098.08 ,81427.77 ,82974.78 ,82726.38 ,86036.65 ,89551.78 ,92786.78 ,101021.75 ,107003.03 ,115177.98 ,118045.37 ,126916.08 ,133850.26 ,136715.45 ,145666.50 ,151281.79 ,159512.10 ,159111.83 ,162936.56 ,165692.66 ,168397.35 ,173065.75 ,179829.29 ,186852.45 ,199023.13 ,208884.67 ,211394.11 ,221378.58 ,222365.75 ,221528.11 ,226954.17 ,227998.89 ,229311.33 ,237521.87 ,237891.71 ,230389.95 ,230191.23 ,225892.36 ,232668.00 ,243579.14 ,259489.64 ,272180.29 ,285645.94 ,300601.16 ,313829.57 ,327861.34 ,333788.16 ,335905.62 ,319989.62 ,305634.77 ,267587.18 ,254395.49 ,246350.43 ,265189.93 ,271120.06 ,276426.07 ,300635.25 ,301503.54 ,313198.61 ,333351.39 ,332554.08 ,328572.67 ,331192.50 ,322205.36 ,342604.32 ,348247.19 ,345185.87 ,356521.92 ,350790.57 ,357857.83 ,375377.08 ,389206.49 ,415480.53 ,428148.81 ,422479.22 ,423783.58 ,427359.26 ,444184.10 ,478238.07 ,500132.58 ,486971.70 ,493948.28 ,482547.40 ,489763.76 ,514109.27 
E02000609,Kingston upon Thames 012,106296.07 ,109699.25 ,112661.60 ,113840.80 ,115371.33 ,117184.02 ,113264.63 ,114854.70 ,116808.18 ,119616.22 ,131720.18 ,141367.75 ,146999.86 ,150080.70 ,150210.74 ,147382.24 ,158740.03 ,173003.28 ,193485.20 ,214508.18 ,216017.15 ,218085.76 ,216283.35 ,211132.36 ,224629.31 ,234754.80 ,233072.13 ,251486.30 ,256369.38 ,264610.33 ,280039.55 ,274053.30 ,285404.20 ,272845.63 ,276093.78 ,286802.03 ,290353.96 ,307884.65 ,308121.03 ,314066.52 ,308859.09 ,300730.77 ,301291.19 ,312920.36 ,317354.93 ,324021.06 ,335552.44 ,337672.38 ,349354.69 ,347241.07 ,355955.95 ,348083.93 ,327325.12 ,322155.11 ,305132.24 ,314344.39 ,325627.70 ,344830.52 ,360499.23 ,410581.15 ,423672.41 ,428239.13 ,389682.50 ,344399.17 ,368482.79 ,360282.84 ,380842.47 ,381483.87 ,370446.43 ,382430.77 ,380668.38 ,383714.20 ,390326.47 ,407426.73 ,414830.00 ,444457.56 ,442758.54 ,462055.00 ,490151.45 ,499555.94 ,491907.49 ,495190.60 ,505882.80 ,507350.00 ,536035.14 ,543783.33 ,523329.00 ,543594.68 ,562343.33 
